CityDBpedia.nt,firstPass,0,0,21,0,false,null
CityDBpedia.nt,secondPhase,1,0,22,0,false,null
CityDBpedia.nt,computeSupportConfidence,0,0,22,0,false,null
CityDBpedia.nt,extractSHACLShapes:No Pruning,1,0,23,0,false,null
CityDBpedia.nt,0.1_100 extractSHACLShapes:WithPruning-Time.For.Pruning.Only,0,0,23,0,false,null
CityDBpedia.nt,extractSHACLShapes:WithPruning,0,0,23,0,false,null
